79	173	1
79	102	1
80	621	1
80	1510	1
80	903	1
80	781	1
80	1130	1
80	1063	1
80	724	1
80	611	1
80	876	1
80	1599	1
80	1224	1
80	1193	1
80	1407	1
80	476	1
80	473	1
80	480	1
80	472	1
80	479	1
80	490	1
80	483	1
80	477	1
80	484	1
80	481	1
80	478	1
81	588	1
81	586	1
81	589	1
81	590	1
82	447	1
82	439	1
82	451	1
82	433	1
82	423	1
82	461	1
82	462	1
82	455	1
82	443	1
82	424	1
82	430	1
82	603	1
83	274	1
83	332	1
83	294	1
83	252	1
83	292	1
83	323	1
84	326	1
84	309	1
84	303	1
84	268	1
84	325	1
84	314	1
84	302	1
84	316	1
84	277	1
84	286	1
84	353	1
84	252	1
84	269	1
84	247	1
84	213	1
84	217	1
85	532	1
85	535	1
85	534	1
86	603	1
87	590	1
87	586	1
87	588	1
87	589	1
88	160	1
88	133	1
88	198	1
88	88	1
88	77	1
88	121	1
88	153	1
88	89	1
88	188	1
88	39	1
88	96	1
88	172	1
88	154	1
88	150	1
89	601	1
89	599	1
89	600	1
89	598	1
89	596	1
90	216	1
90	214	1
90	248	1
90	249	1
90	212	1
90	313	1
90	317	1
90	311	1
90	270	1
90	314	1
90	274	1
90	329	1
90	252	1
90	340	1
91	365	1
91	394	1
91	378	1
91	362	1
91	387	1
91	392	1
91	411	1
91	390	1
91	388	1
91	393	1
91	364	1
91	569	1
91	565	1
91	568	1
91	566	1
91	563	1
92	218	1
92	226	1
92	426	1
92	460	1
92	462	1
92	463	1
92	455	1
93	460	1
93	448	1
93	433	1
93	455	1
93	429	1
94	601	1
94	242	1
94	243	1
94	221	1
94	248	1
94	225	1
94	222	1
94	249	1
94	227	1
95	584	1
95	579	1
95	580	1
95	579	1
95	574	1
95	526	1
95	512	1
95	495	1
95	506	1
95	521	1
95	507	1
95	515	1
95	518	1
95	514	1
95	527	1
95	496	1
96	603	1
97	595	1
97	592	1
97	594	1
98	120	1
98	88	1
98	153	1
98	206	1
98	133	1
98	167	1
98	70	1
98	127	1
98	117	1
98	81	1
98	13	1
98	181	1
98	151	1
98	41	1
99	557	1
99	548	1
99	543	1
99	556	1
99	412	1
99	398	1
99	376	1
99	388	1
99	394	1
100	1180	1
100	1203	1
100	1155	1
100	1403	1
100	1093	1
100	906	1
100	763	1
100	904	1
100	397	1
100	399	1
100	392	1
100	378	1
100	375	1
100	411	1
100	383	1
100	395	1
101	601	1
101	577	1
101	576	1
101	578	1
101	583	1
101	574	1
101	579	1
101	581	1
101	582	1
101	573	1
101	584	1
101	580	1
101	570	1
102	575	1
102	584	1
102	572	1
102	579	1
102	577	1
102	581	1
103	546	1
103	540	1
103	552	1
103	555	1
103	560	1
103	538	1
103	542	1
103	544	1
103	558	1
103	547	1
103	549	1
103	554	1
103	536	1
103	543	1
104	605	1
105	600	1
105	598	1
105	596	1
105	599	1
106	578	1
106	579	1
106	575	1
106	570	1
106	577	1
106	580	1
106	573	1
106	572	1
106	576	1
106	585	1
106	584	1
106	583	1
106	579	1
106	478	1
106	483	1
106	487	1
106	485	1
106	481	1
107	7	1
107	201	1
107	163	1
107	179	1
107	82	1
107	49	1
107	192	1
107	150	1
107	58	1
107	15	1
107	91	1
107	44	1
107	61	1
107	38	1
108	528	1
108	506	1
108	499	1
108	603	1
109	566	1
109	569	1
109	568	1
109	567	1
109	563	1
109	565	1
110	534	1
110	535	1
111	592	1
111	595	1
111	379	1
111	386	1
111	372	1
111	362	1
111	392	1
111	390	1
111	365	1
111	402	1
111	376	1
111	385	1
112	532	1
112	535	1
112	534	1
113	491	1
113	503	1
113	507	1
113	501	1
113	505	1
113	521	1
113	520	1
113	510	1
113	603	1
114	563	1
114	568	1
114	569	1
114	566	1
114	565	1
114	399	1
114	384	1
114	395	1
114	380	1
115	605	1
115	579	1
116	600	1
116	598	1
116	599	1
116	596	1
116	465	1
116	487	1
116	479	1
117	598	1
117	599	1
117	596	1
117	600	1
117	1244	1
117	726	1
117	756	1
117	1197	1
117	1142	1
117	1317	1
117	1152	1
117	1543	1
117	621	1
117	907	1
117	1282	1
117	656	1
117	1416	1
117	921	1
118	588	1
118	586	1
118	589	1
118	590	1
118	386	1
118	365	1
119	589	1
119	586	1
119	588	1
119	590	1
120	445	1
120	797	1
120	735	1
120	989	1
120	1162	1
121	226	1
121	215	1
121	229	1
121	250	1
121	246	1
121	239	1
121	235	1
121	227	1
121	222	1
121	1494	1
121	1117	1
121	700	1
121	1333	1
121	1048	1
122	566	1
122	565	1
122	563	1
122	569	1
122	568	1
122	567	1
122	603	1
123	590	1
123	586	1
123	528	1
123	491	1
123	503	1
123	493	1
123	506	1
123	517	1
123	498	1
123	530	1
123	518	1
123	510	1
124	605	1
124	1540	1
124	1198	1
124	654	1
124	652	1
124	1408	1
124	928	1
124	1271	1
124	678	1
124	813	1
125	250	1
125	236	1
125	241	1
126	456	1
126	418	1
126	419	1
126	453	1
126	436	1
126	430	1
126	454	1
126	461	1
126	451	1
127	594	1
127	592	1
127	595	1
128	526	1
128	512	1
128	529	1
128	500	1
128	516	1
128	522	1
128	521	1
128	498	1
128	518	1
128	506	1
128	528	1
128	527	1
128	508	1
128	507	1
128	343	1
128	290	1
128	270	1
128	330	1
128	260	1
128	291	1
128	287	1
128	309	1
128	259	1
128	354	1
128	303	1
128	342	1
128	327	1
128	272	1
129	596	1
129	599	1
129	600	1
129	598	1
129	603	1
130	232	1
130	238	1
130	214	1
130	216	1
130	209	1
130	211	1
130	215	1
130	217	1
130	244	1
130	1187	1
130	1358	1
130	1495	1
130	960	1
130	1550	1
130	1340	1
131	540	1
131	545	1
131	554	1
131	562	1
131	549	1
131	548	1
131	557	1
131	539	1
131	544	1
131	561	1
131	546	1
131	559	1
131	535	1
131	534	1
131	532	1
132	535	1
132	534	1
132	532	1
133	572	1
133	582	1
133	585	1
133	573	1
133	580	1
133	570	1
133	578	1
133	592	1
133	594	1
133	595	1
134	594	1
134	595	1
134	592	1
135	523	1
135	504	1
135	520	1
135	494	1
135	511	1
135	491	1
135	509	1
135	521	1
135	1207	1
136	317	1
136	281	1
136	321	1
136	345	1
136	259	1
136	293	1
136	320	1
136	344	1
136	319	1
136	465	1
136	485	1
136	468	1
136	476	1
136	486	1
136	467	1
136	479	1
137	599	1
137	596	1
137	598	1
137	600	1
137	567	1
137	565	1
137	568	1
137	569	1
137	566	1
137	563	1
138	575	1
138	584	1
138	579	1
138	580	1
138	572	1
138	576	1
138	577	1
138	581	1
138	574	1
138	582	1
138	570	1
138	583	1
139	444	1
139	464	1
139	462	1
139	598	1
139	596	1
139	599	1
139	600	1
140	596	1
140	598	1
140	600	1
140	599	1
141	426	1
141	422	1
141	420	1
141	439	1
141	440	1
141	430	1
141	429	1
141	449	1
141	464	1
141	441	1
141	442	1
141	455	1
141	452	1
141	424	1
141	462	1
141	586	1
141	588	1
141	589	1
141	590	1
142	362	1
143	594	1
143	595	1
143	592	1
143	119	1
143	177	1
143	84	1
143	138	1
144	565	1
144	563	1
144	567	1
144	568	1
144	569	1
145	586	1
145	588	1
145	590	1
145	589	1
145	569	1
145	568	1
145	563	1
145	566	1
145	567	1
145	565	1
146	588	1
146	590	1
146	586	1
146	589	1
147	796	1
147	1032	1
147	1024	1
147	1107	1
147	892	1
147	1325	1
147	943	1
147	759	1
147	1194	1
147	598	1
147	600	1
147	596	1
147	599	1
148	534	1
148	535	1
148	532	1
148	256	1
148	296	1
148	315	1
148	342	1
148	262	1
148	353	1
148	294	1
148	281	1
148	331	1
148	252	1
149	588	1
149	590	1
149	589	1
149	586	1
149	1533	1
149	1433	1
149	1142	1
149	899	1
149	1219	1
149	1281	1
149	1566	1
149	1498	1
149	997	1
149	733	1
149	1464	1
149	1209	1
149	842	1
149	1570	1
150	224	1
150	247	1
150	226	1
150	218	1
150	246	1
150	233	1
150	250	1
150	245	1
150	243	1
150	222	1
150	217	1
150	235	1
150	248	1
151	441	1
151	451	1
151	440	1
151	464	1
151	463	1
151	433	1
151	424	1
151	452	1
151	453	1
151	421	1
151	535	1
151	534	1
151	532	1
152	186	1
152	48	1
152	159	1
152	192	1
152	38	1
152	197	1
152	149	1
152	200	1
152	11	1
152	15	1
152	66	1
153	583	1
153	588	1
153	590	1
153	586	1
153	589	1
154	600	1
154	596	1
154	599	1
155	594	1
156	425	1
156	454	1
156	429	1
156	419	1
156	448	1
156	447	1
156	457	1
156	128	1
157	459	1
157	419	1
157	440	1
157	446	1
157	454	1
157	448	1
158	277	1
158	299	1
158	359	1
158	305	1
158	334	1
158	317	1
158	265	1
158	289	1
159	432	1
159	424	1
159	452	1
159	416	1
159	425	1
159	423	1
159	435	1
159	603	1
160	570	1
160	577	1
160	585	1
160	584	1
160	579	1
160	574	1
160	582	1
160	583	1
160	578	1
160	579	1
160	572	1
160	581	1
160	576	1
160	580	1
160	575	1
160	535	1
160	534	1
161	567	1
161	565	1
161	568	1
161	566	1
162	605	1
162	592	1
162	594	1
162	595	1
163	272	1
163	274	1
163	327	1
163	332	1
163	302	1
163	360	1
163	311	1
163	315	1
163	298	1
163	273	1
163	603	1
164	580	1
164	570	1
164	582	1
164	584	1
164	581	1
164	579	1
164	578	1
164	579	1
164	572	1
164	594	1
164	592	1
164	595	1
165	264	1
165	254	1
165	289	1
165	359	1
165	361	1
165	574	1
165	585	1
165	572	1
166	588	1
166	589	1
166	590	1
166	586	1
166	598	1
166	596	1
166	600	1
166	599	1
167	589	1
167	143	1
167	135	1
167	18	1
167	97	1
167	13	1
167	102	1
167	55	1
167	26	1
167	188	1
167	47	1
167	81	1
167	112	1
167	98	1
167	137	1
168	535	1
168	534	1
168	532	1
168	546	1
168	558	1
168	544	1
168	551	1
168	536	1
168	561	1
168	562	1
169	535	1
169	532	1
169	534	1
170	596	1
170	598	1
170	599	1
170	600	1
171	524	1
171	508	1
171	499	1
171	496	1
171	502	1
171	511	1
171	515	1
171	514	1
172	596	1
172	599	1
172	598	1
172	600	1
173	346	1
173	324	1
173	352	1
173	322	1
173	334	1
173	336	1
173	357	1
173	300	1
173	294	1
173	331	1
173	293	1
173	328	1
173	332	1
174	294	1
174	358	1
174	258	1
174	314	1
174	354	1
174	252	1
175	218	1
175	209	1
175	246	1
175	222	1
175	239	1
175	226	1
175	229	1
175	248	1
175	207	1
175	223	1
175	216	1
175	235	1
175	210	1
176	1348	1
176	640	1
176	1504	1
176	707	1
176	1262	1
176	1591	1
176	1579	1
176	1186	1
177	599	1
177	596	1
177	598	1
177	600	1
177	603	1
178	1179	1
178	629	1
179	590	1
179	581	1
179	570	1
179	580	1
179	572	1
179	574	1
179	576	1
179	584	1
179	579	1
179	583	1
179	585	1
179	577	1
179	579	1
179	575	1
180	45	1
180	205	1
180	20	1
180	122	1
180	182	1
180	37	1
180	119	1
181	565	1
181	568	1
181	325	1
181	286	1
181	338	1
181	280	1
181	349	1
181	267	1
181	265	1
181	317	1
181	335	1
181	319	1
181	285	1
181	334	1
181	299	1
182	598	1
182	596	1
182	600	1
182	599	1
182	312	1
182	325	1
182	318	1
182	324	1
182	354	1
183	248	1
183	239	1
183	601	1
184	487	1
184	472	1
184	467	1
184	476	1
184	603	1
185	567	1
185	566	1
185	569	1
185	565	1
185	563	1
185	568	1
186	418	1
186	456	1
186	423	1
186	437	1
186	434	1
186	557	1
186	550	1
186	541	1
186	559	1
186	551	1
186	555	1
186	560	1
186	548	1
187	605	1
188	470	1
188	481	1
188	467	1
188	484	1
188	469	1
188	211	1
188	215	1
188	228	1
188	219	1
189	565	1
189	563	1
189	568	1
189	566	1
189	567	1
189	569	1
190	601	1
191	558	1
191	560	1
191	541	1
191	543	1
191	553	1
191	561	1
191	550	1
191	556	1
192	487	1
192	479	1
192	475	1
192	467	1
192	482	1
192	470	1
192	485	1
192	476	1
192	489	1
192	486	1
192	472	1
192	1582	1
192	1084	1
192	821	1
192	785	1
193	586	1
193	590	1
193	588	1
193	589	1
194	566	1
194	565	1
194	569	1
194	568	1
194	567	1
194	563	1
194	580	1
194	577	1
194	575	1
194	578	1
194	572	1
194	583	1
194	579	1
194	581	1
195	534	1
195	532	1
195	535	1
195	567	1
195	568	1
195	563	1
195	566	1
196	550	1
196	709	1
196	1597	1
196	1272	1
196	1521	1
196	717	1
196	1119	1
196	812	1
196	1106	1
196	1185	1
196	953	1
196	1411	1
196	645	1
196	1550	1
197	480	1
197	471	1
197	477	1
197	482	1
197	472	1
197	474	1
197	489	1
197	475	1
197	476	1
197	483	1
197	563	1
197	567	1
197	566	1
197	569	1
197	565	1
197	568	1
198	365	1
198	394	1
198	369	1
198	397	1
198	402	1
198	399	1
198	368	1
198	415	1
198	407	1
198	387	1
198	371	1
199	570	1
199	544	1
199	546	1
199	550	1
199	561	1
199	542	1
199	556	1
199	562	1
199	551	1
199	555	1
199	559	1
199	554	1
199	536	1
199	558	1
199	547	1
199	553	1
200	427	1
200	448	1
200	430	1
200	419	1
200	462	1
200	445	1
200	460	1
200	422	1
200	452	1
200	395	1
200	378	1
200	367	1
200	374	1
200	398	1
200	412	1
200	365	1
200	362	1
200	387	1
200	377	1
200	379	1
200	368	1
200	371	1
200	397	1
200	380	1
201	340	1
201	259	1
201	323	1
201	592	1
201	594	1
201	595	1
202	214	1
202	250	1
202	209	1
202	219	1
202	207	1
202	248	1
203	374	1
203	394	1
203	367	1
203	410	1
203	398	1
203	588	1
203	590	1
204	592	1
204	595	1
204	594	1
204	302	1
204	316	1
204	358	1
204	269	1
204	309	1
204	332	1
204	352	1
204	273	1
204	290	1
204	276	1
204	259	1
205	588	1
205	589	1
205	590	1
205	586	1
205	485	1
205	487	1
205	469	1
205	467	1
205	479	1
205	475	1
205	468	1
205	484	1
205	465	1
205	486	1
206	601	1
207	386	1
207	384	1
207	411	1
207	412	1
207	496	1
207	525	1
207	527	1
208	435	1
208	450	1
208	443	1
208	425	1
208	455	1
208	441	1
208	418	1
208	445	1
208	464	1
208	453	1
208	434	1
209	592	1
209	601	1
210	588	1
210	590	1
210	586	1
210	589	1
211	569	1
211	565	1
211	566	1
211	563	1
211	568	1
211	567	1
211	228	1
211	232	1
211	235	1
211	240	1
212	605	1
213	209	1
213	231	1
213	247	1
213	232	1
213	246	1
213	226	1
213	211	1
213	239	1
213	244	1
213	251	1
213	594	1
214	364	1
214	404	1
214	399	1
214	366	1
214	395	1
214	384	1
214	391	1
214	415	1
214	605	1
215	535	1
215	534	1
216	421	1
216	434	1
217	563	1
218	489	1
218	483	1
218	485	1
218	473	1
218	469	1
218	475	1
218	487	1
218	465	1
218	481	1
219	601	1
220	408	1
220	366	1
220	392	1
220	565	1
220	568	1
220	566	1
221	550	1
221	549	1
221	560	1
221	801	1
222	569	1
222	566	1
222	563	1
222	567	1
222	565	1
222	568	1
222	594	1
222	592	1
222	595	1
223	600	1
223	598	1
223	599	1
223	596	1
224	603	1
225	596	1
225	598	1
225	599	1
225	600	1
226	850	1
226	1469	1
226	1146	1
226	1536	1
226	1384	1
226	654	1
226	1442	1
226	1235	1
226	1576	1
226	982	1
226	875	1
226	1307	1
226	603	1
227	588	1
227	586	1
227	589	1
227	590	1
227	546	1
227	548	1
227	553	1
227	541	1
227	556	1
227	550	1
227	545	1
228	600	1
228	598	1
228	596	1
228	599	1
229	579	1
229	574	1
229	581	1
229	585	1
229	576	1
229	572	1
229	573	1
229	570	1
229	583	1
229	577	1
229	584	1
229	575	1
229	578	1
229	582	1
229	580	1
230	592	1
230	595	1
230	594	1
231	368	1
231	601	1
232	595	1
232	594	1
232	592	1
232	473	1
233	534	1
233	532	1
233	535	1
233	601	1
234	555	1
234	548	1
234	546	1
234	553	1
234	536	1
234	541	1
234	554	1
234	539	1
234	601	1
235	603	1
235	490	1
235	469	1
235	465	1
235	478	1
235	475	1
235	482	1
235	486	1
235	472	1
235	481	1
235	488	1
235	485	1
235	489	1
235	477	1
235	487	1
236	797	1
236	1178	1
236	1393	1
236	1241	1
236	1550	1
236	1167	1
237	590	1
237	586	1
237	588	1
237	601	1
238	56	1
238	81	1
238	156	1
238	121	1
238	133	1
238	15	1
238	110	1
239	601	1
239	455	1
239	459	1
239	457	1
239	462	1
239	445	1
239	436	1
239	448	1
239	429	1
239	423	1
240	534	1
240	535	1
240	532	1
241	406	1
241	391	1
241	405	1
241	387	1
241	381	1
241	397	1
241	411	1
241	605	1
242	590	1
242	589	1
242	588	1
242	586	1
243	534	1
243	532	1
243	535	1
244	557	1
244	536	1
244	551	1
244	555	1
244	560	1
244	539	1
244	548	1
244	521	1
244	504	1
244	506	1
244	496	1
244	516	1
244	499	1
244	522	1
244	530	1
244	525	1
244	526	1
244	505	1
244	528	1
245	580	1
245	584	1
245	579	1
245	585	1
245	572	1
245	582	1
245	362	1
245	405	1
245	365	1
245	413	1
245	395	1
245	386	1
245	369	1
245	408	1
246	113	1
246	57	1
246	182	1
246	36	1
246	172	1
246	103	1
246	115	1
246	112	1
246	24	1
246	144	1
246	93	1
246	180	1
246	37	1
246	98	1
246	568	1
246	565	1
246	567	1
246	566	1
246	569	1
246	563	1
247	594	1
247	592	1
247	595	1
248	603	1
248	605	1
249	138	1
250	552	1
250	538	1
250	562	1
250	542	1
250	557	1
250	543	1
250	551	1
250	539	1
250	548	1
251	548	1
251	539	1
251	551	1
251	559	1
252	592	1
252	594	1
252	595	1
252	392	1
252	364	1
252	381	1
253	538	1
253	539	1
253	555	1
253	552	1
253	542	1
253	553	1
253	543	1
253	569	1
254	603	1
255	370	1
255	98	1
255	47	1
255	48	1
255	171	1
255	33	1
255	184	1
255	198	1
255	82	1
255	147	1
255	50	1
255	102	1
255	49	1
255	29	1
255	193	1
255	23	1
256	605	1
256	93	1
256	142	1
256	59	1
256	155	1
256	121	1
256	4	1
256	156	1
256	73	1
256	201	1
256	163	1
256	187	1
256	98	1
256	30	1
256	167	1
256	48	1
257	1287	1
257	1266	1
257	826	1
257	1092	1
257	1486	1
257	673	1
257	997	1
257	1385	1
257	1498	1
257	1144	1
257	852	1
257	1308	1
257	1304	1
258	589	1
258	586	1
258	590	1
258	588	1
259	1443	1
259	1017	1
259	1441	1
259	900	1
259	1349	1
259	1476	1
259	1256	1
259	1522	1
259	1381	1
259	922	1
259	1526	1
259	793	1
259	164	1
260	605	1
260	603	1
261	265	1
261	295	1
261	293	1
261	303	1
261	331	1
261	310	1
261	284	1
261	330	1
261	359	1
261	352	1
261	319	1
261	578	1
261	577	1
261	584	1
261	579	1
261	572	1
261	576	1
261	583	1
261	585	1
261	581	1
261	574	1
261	573	1
262	382	1
262	399	1
262	405	1
262	368	1
262	400	1
262	372	1
262	362	1
262	383	1
262	410	1
262	392	1
263	471	1
263	486	1
263	472	1
263	488	1
263	468	1
263	481	1
263	483	1
263	485	1
263	477	1
263	489	1
263	474	1
263	469	1
263	467	1
263	478	1
263	576	1
263	572	1
263	570	1
263	580	1
263	583	1
263	573	1
263	585	1
263	581	1
263	579	1
263	579	1
263	584	1
264	534	1
264	532	1
264	535	1
264	605	1
265	534	1
265	535	1
265	532	1
265	543	1
265	562	1
265	559	1
265	552	1
266	562	1
266	536	1
266	552	1
266	543	1
267	596	1
267	599	1
267	598	1
267	600	1
267	538	1
267	540	1
267	561	1
267	555	1
267	552	1
267	556	1
267	554	1
267	542	1
267	551	1
267	546	1
267	562	1
267	560	1
267	543	1
267	559	1
267	558	1
268	237	1
268	215	1
